 #energy(eV) sum-lft(s)  x-lft(s) y-lft(s) z-lft(s)
         0.7289     0.8106E-10     0.2812E-09     0.1139E-09       Infinity
         0.7312     0.2285E-09     0.2386E-09     0.5430E-08       Infinity
         0.7323     0.1191E-10     0.2094E-10     0.2763E-10       Infinity
         0.7385     0.7672E-11     0.4743E-09     0.7798E-11       Infinity
         0.7393     0.3300E-11     0.9270E-11     0.5124E-11       Infinity
         0.7455     0.2906E-10     0.5914E-10     0.5715E-10       Infinity
         0.7457     0.8881E-11     0.1032E-09     0.9718E-11       Infinity
         0.7474     0.3075E-10     0.1615E-09     0.3798E-10       Infinity
         0.7484     0.4226E-10     0.4877E-10     0.3167E-09       Infinity
         0.7485     0.3499E-10     0.5534E-10     0.9517E-10       Infinity
         0.7491     0.7965E-10     0.1308E-09     0.2036E-09       Infinity
         0.7519     0.1089E-09     0.3100E-09     0.1680E-09       Infinity
         0.7521     0.2957E-10     0.1516E-09     0.3673E-10       Infinity
         0.7533     0.1718E-10     0.7221E-10     0.2255E-10       Infinity
         0.7557     0.8920E-10     0.1525E-09     0.2150E-09       Infinity
         0.7567     0.1249E-10     0.2674E-09     0.1310E-10       Infinity
         0.7584     0.4813E-10     0.1524E-09     0.7035E-10       Infinity
         0.7594     0.5255E-10     0.7038E-10     0.2074E-09       Infinity
         0.7599     0.9708E-11     0.2387E-10     0.1636E-10       Infinity
         0.7605     0.1882E-09     0.3727E-09     0.3800E-09       Infinity
         0.7615     0.3717E-10     0.5395E-10     0.1195E-09       Infinity
         0.7620     0.2057E-10     0.1181E-08     0.2093E-10       Infinity
         0.7634     0.2859E-10     0.5649E-10     0.5788E-10       Infinity
         0.7640     0.1903E-09     0.1504E-08     0.2179E-09       Infinity
         0.7643     0.5180E-09     0.1459E-08     0.8029E-09       Infinity
         0.7647     0.7958E-10     0.2169E-09     0.1257E-09       Infinity
         0.7658     0.2394E-10     0.8875E-10     0.3278E-10       Infinity
         0.7666     0.8840E-11     0.1873E-09     0.9278E-11       Infinity
         0.7696     0.7639E-10     0.7270E-09     0.8536E-10       Infinity
         0.7700     0.7086E-10     0.2035E-09     0.1087E-09       Infinity
         0.7705     0.1164E-09     0.1318E-09     0.9979E-09       Infinity
         0.7719     0.1053E-09     0.2195E-09     0.2024E-09       Infinity
         0.7719     0.5711E-10     0.3901E-09     0.6690E-10       Infinity
         0.7730     0.3476E-09     0.5463E-08     0.3713E-09       Infinity
         0.7730     0.8835E-11     0.7170E-08     0.8846E-11       Infinity
         0.7765     0.8573E-10     0.4923E-09     0.1038E-09       Infinity
         0.7781     0.1482E-10     0.2297E-10     0.4176E-10       Infinity
         0.7800     0.9727E-10     0.4688E-09     0.1227E-09       Infinity
         0.7808     0.3761E-09     0.2781E-08     0.4349E-09       Infinity
         0.7853     0.9966E-11     0.2066E-10     0.1926E-10       Infinity
         0.7889     0.1242E-08     0.3441E-08     0.1944E-08       Infinity
         0.7899     0.2063E-10     0.2746E-10     0.8305E-10       Infinity
         0.7905     0.2006E-09     0.4127E-09     0.3902E-09       Infinity
         0.7915     0.2570E-09     0.5143E-09     0.5135E-09       Infinity
         0.7918     0.1041E-09     0.1822E-09     0.2426E-09       Infinity
         0.7926     0.7426E-10     0.8362E-10     0.6633E-09       Infinity
         0.7935     0.1320E-09     0.1384E-09     0.2866E-08       Infinity
         0.7959     0.8667E-10     0.1076E-09     0.4454E-09       Infinity
         0.7961     0.9401E-10     0.1323E-09     0.3248E-09       Infinity
         0.7970     0.1746E-09     0.2645E-09     0.5135E-09       Infinity
         0.7975     0.2910E-10     0.3639E-10     0.1454E-09       Infinity
         0.7991     0.2852E-10     0.2765E-09     0.3180E-10       Infinity
         0.7992     0.9276E-11     0.2047E-10     0.1696E-10       Infinity
         0.8001     0.3138E-10     0.5829E-10     0.6799E-10       Infinity
         0.8037     0.5859E-10     0.1059E-09     0.1311E-09       Infinity
         0.8041     0.3001E-10     0.4971E-10     0.7574E-10       Infinity
         0.8073     0.1500E-10     0.3485E-10     0.2633E-10       Infinity
         0.8095     0.4338E-10     0.4520E-10     0.1079E-08       Infinity
         0.8120     0.6420E-10     0.8501E-10     0.2623E-09       Infinity
         0.8130     0.7281E-10     0.1026E-09     0.2509E-09       Infinity
         0.8163     0.9543E-09     0.5872E-08     0.1140E-08       Infinity
         0.8210     0.3948E-10     0.3245E-09     0.4495E-10       Infinity
         0.8211     0.5182E-10     0.9011E-10     0.1219E-09       Infinity
         0.8240     0.8471E-10     0.3337E-09     0.1135E-09       Infinity
         0.8244     0.4094E-10     0.6658E-10     0.1063E-09       Infinity
         0.8273     0.1920E-10     0.5057E-10     0.3095E-10       Infinity
         0.8274     0.2178E-09     0.3322E-09     0.6329E-09       Infinity
         0.8289     0.9444E-11     0.1409E-10     0.2865E-10       Infinity
         0.8295     0.2942E-10     0.9999E-10     0.4168E-10       Infinity
         0.8298     0.6292E-10     0.1404E-09     0.1140E-09       Infinity
         0.8298     0.1667E-10     0.4617E-10     0.2608E-10       Infinity
         0.8315     0.5239E-10     0.9264E-10     0.1206E-09       Infinity
         0.8318     0.1946E-10     0.3108E-10     0.5204E-10       Infinity
         0.8364     0.4149E-10     0.1112E-09     0.6617E-10       Infinity
         0.8365     0.5243E-11     0.3599E-10     0.6137E-11       Infinity
         0.8386     0.1947E-10     0.2244E-09     0.2131E-10       Infinity
         0.8414     0.1640E-10     0.3052E-09     0.1733E-10       Infinity
         0.8420     0.4092E-10     0.6603E-09     0.4362E-10       Infinity
         0.8420     0.1434E-10     0.9677E-09     0.1455E-10       Infinity
         0.8435     0.8193E-11     0.5528E-10     0.9619E-11       Infinity
         0.8468     0.5093E-10     0.2697E-09     0.6280E-10       Infinity
